message,label
URGENT: Your account has been compromised. Verify your identity immediately at http://secure-verify.com/login,spam
The project deadline has been extended to next Friday. Let me know if you need help.,ham
Just checking in — how are you feeling? I hope you're getting better. Let me know your thoughts when you get a chance.,ham
Just saw the news about the company merger. What do you think about it?,ham
Happy birthday! Hope you have an amazing day. Let's celebrate this weekend! Looking forward to hearing from you.,ham
ACT NOW! Adult content: Explicit material waiting for you. Click to view now.,spam
"Hey, are you available for lunch tomorrow? I was thinking we could try that new restaurant. Also, did you check the latest pull request?",ham
"Happy birthday! Hope you have an amazing day. Let's celebrate this weekend! Also, did you check the latest pull request?",ham
The yoga class starts at 7 AM. Want to join me tomorrow?,ham
Can you send me the WiFi password? I'm at the office and can't connect.,ham
Can you help me move this Saturday? I'll buy pizza and beer. Let me know your thoughts when you get a chance.,ham
The flight is confirmed for July 15th. I'll forward you the itinerary.,ham
The project deadline has been extended to next Friday. Let me know if you need help.,ham
LIMITED TIME OFFER! Join millions of satisfied users! Try anti-aging cream risk-free for 30 days.,spam
SECURITY UPDATE! Work from home and earn $100/month. Join our team of successful entrepreneurs!,spam
URGENT! Important: Your package could not be delivered. Confirm your address here: http://update-now.net/confirm,spam
You've been chosen for an exclusive credit card with $50000 limit. Pre-approved!,spam
Congratulations on the promotion! You definitely deserved it. See you at the standup tomorrow.,ham
Can you send me the WiFi password? I'm at the office and can't connect. Have a great evening!,ham
Are we still on for coffee this afternoon? I'll be at the usual place.,ham
I've attached the updated spreadsheet. Let me know if the numbers look right. PS: Don't forget to submit your timesheet.,ham
ACT NOW! Get a free vacation to the Bahamas! Just complete a short survey to qualify.,spam
Just wanted to follow up on our meeting yesterday. Can you send me the notes?,ham
"VERIFY YOUR ACCOUNT! Dear customer, your HSBC card ending in 4532 has unusual activity. Call us now.",spam
FINAL NOTICE! You've been chosen for an exclusive credit card with $50000 limit. Pre-approved!,spam
The dog needs to go to the vet for his annual checkup. Can you take him?,ham
WARNING: Virus detected on your device. Download our security tool immediately.,spam
Get a free vacation to the Bahamas! Just complete a short survey to qualify.,spam
LIMITED TIME OFFER! Get rich quick! Follow our simple 3-step system to make $10000 weekly.,spam
"Dear winner, you are the lucky recipient of $10000. Send your bank details to claim.",spam
ACT NOW! Get a free vacation to the Bahamas! Just complete a short survey to qualify.,spam
WINNER! Make $1000 per week working from home! No experience needed. Start today!,spam
I updated the API documentation. Can you review the new endpoints?,ham
"IMPORTANT NOTICE! Dear winner, you are the lucky recipient of $5000. Send your bank details to claim.",spam
You qualify for a government grant of $100. No repayment required!,spam
FINAL NOTICE: Your domain name will be deleted unless you renew immediately.,spam
EXCLUSIVE OFFER! Make $1000000 per week working from home! No experience needed. Start today!,spam
The quarterly report is due next week. I'll need your section by Monday. Hope your week is going well!,ham
The code deployment went smoothly. All tests are passing in production. Talk soon!,ham
I loved the photos from your trip! Japan looks absolutely beautiful. See you at the standup tomorrow.,ham
"Could you pick up some groceries on your way home? We need milk and bread. By the way, the coffee machine is fixed.",ham
Investment opportunity: 500% returns guaranteed. Minimum investment just $100.,spam
The dog needs to go to the vet for his annual checkup. Can you take him?,ham
Great presentation today! The client seemed really impressed with the proposal.,ham
Your package arrived today. I left it on the kitchen counter.,ham
Investment opportunity: 500% returns guaranteed. Minimum investment just $50000.,spam
I need to renew my passport. Do you know how long it takes?,ham
WARNING! Buy cheap medications online! Up to 80% off. Fast discreet shipping.,spam
Your email has been selected in our annual draw! You've won a brand new car!,spam
Work from home and earn $10000/month. Join our team of successful entrepreneurs!,spam
Can you review the document I shared and provide feedback by end of day?,ham
Your lottery ticket has won $5000! Contact our claims department immediately.,spam
ACT NOW! Claim your free trial of weight loss pills today! No credit card required.,spam
The code deployment went smoothly. All tests are passing in production. PS: Don't forget to submit your timesheet.,ham
Movie night tonight? I was thinking we could watch that new thriller. Talk soon!,ham
"Hi, I'm a Nigerian prince and I need your help to transfer $1000. You'll get 30%.",spam
Reminder: team lunch is on Friday. We're going to that Italian place.,ham
WARNING! Hot singles in your area are waiting to meet you! Click here to join free.,spam
Just checking in — how are you feeling? I hope you're getting better. PS: Don't forget to submit your timesheet.,ham
Act now! Lose 6 pounds in 6 days with this miracle pill. Order today!,spam
ALERT! Work from home and earn $50000/month. Join our team of successful entrepreneurs!,spam
Exclusive deal just for you! Buy one get one free on all VPN service. Shop now!,spam
IMPORTANT NOTICE! Claim your free trial of brain supplement today! No credit card required.,spam
I need to renew my passport. Do you know how long it takes?,ham
WINNER! Investment opportunity: 500% returns guaranteed. Minimum investment just $500.,spam
I finished reading that book you recommended. It was really good!,ham
CLAIM YOUR PRIZE! Get rich quick! Follow our simple 3-step system to make $50000 weekly.,spam
Investment opportunity: 500% returns guaranteed. Minimum investment just $500.,spam
Can we reschedule our 1:1 to Thursday? I have a conflict on Wednesday.,ham
Your inheritance of $500 is ready. Contact our lawyer to process your claim.,spam
FINAL WARNING: Pay your outstanding balance of $50000 or face legal action.,spam
The yoga class starts at 7 AM. Want to join me tomorrow? Have a great evening!,ham
Just checking in — how are you feeling? I hope you're getting better. Talk soon!,ham
"Cheap designer watches, handbags, and shoes. 90% off retail prices!",spam
"DON'T MISS OUT! Cheap designer watches, handbags, and shoes. 90% off retail prices!",spam
I finished reading that book you recommended. It was really good! Let me know your thoughts when you get a chance.,ham
Just saw the news about the company merger. What do you think about it?,ham
ALERT! Shocking news: Celebrity reveals weight loss secret. Doctors hate this trick!,spam
Let's schedule a call to discuss the new feature requirements.,ham
CLAIM YOUR PRIZE! Get rich quick! Follow our simple 3-step system to make $10000 weekly.,spam
The flight is confirmed for July 15th. I'll forward you the itinerary.,ham
"Hey, are you available for lunch tomorrow? I was thinking we could try that new restaurant.",ham
"Congratulations! You're our 1,000,000th visitor. Claim your prize now!",spam
"Thanks for the recommendation letter. It means a lot to me. Also, did you check the latest pull request?",ham
Reduce your mortgage payments by 50%! Call now for a free consultation.,spam
Are we still on for coffee this afternoon? I'll be at the usual place. See you at the standup tomorrow.,ham
URGENT: Wire transfer of $10000 received in your name. Confirm identity to release funds.,spam
FINAL NOTICE: Your domain name will be deleted unless you renew immediately.,spam
The flight is confirmed for July 15th. I'll forward you the itinerary. PS: Don't forget to submit your timesheet.,ham
The flight is confirmed for July 15th. I'll forward you the itinerary.,ham
Movie night tonight? I was thinking we could watch that new thriller.,ham
The weather looks great this weekend. Want to go hiking?,ham
Let's schedule a call to discuss the new feature requirements. Have a great evening!,ham
Do you know any good plumbers? Our kitchen sink is leaking again.,ham
WARNING! FINAL NOTICE: Your domain name will be deleted unless you renew immediately.,spam
"Can you review the document I shared and provide feedback by end of day? By the way, the coffee machine is fixed.",ham
